"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"1400000US06059063904","Census Tract 639.04, Orange County, California","4658"
"1400000US06059063905","Census Tract 639.05, Orange County, California","4375"
"1400000US06059063906","Census Tract 639.06, Orange County, California","6591"
"1400000US06059063907","Census Tract 639.07, Orange County, California","6994"
"1400000US06059063908","Census Tract 639.08, Orange County, California","5430"
"1400000US06059074003","Census Tract 740.03, Orange County, California","3137"
"1400000US06059074102","Census Tract 741.02, Orange County, California","6819"
"1400000US06059074004","Census Tract 740.04, Orange County, California","7444"
"1400000US06059074005","Census Tract 740.05, Orange County, California","7432"
"1400000US06059074006","Census Tract 740.06, Orange County, California","5555"
"1400000US06059074103","Census Tract 741.03, Orange County, California","5026"
"1400000US06059074106","Census Tract 741.06, Orange County, California","6015"
"1400000US06059074107","Census Tract 741.07, Orange County, California","5512"
"1400000US06059074108","Census Tract 741.08, Orange County, California","5226"
"1400000US06059074109","Census Tract 741.09, Orange County, California","3801"
"1400000US06059074110","Census Tract 741.10, Orange County, California","3843"
"1400000US06059074111","Census Tract 741.11, Orange County, California","5568"
"1400000US06059074200","Census Tract 742, Orange County, California","9450"
"1400000US06059074300","Census Tract 743, Orange County, California","4392"
"1400000US06059074403","Census Tract 744.03, Orange County, California","5688"
"1400000US06059074405","Census Tract 744.05, Orange County, California","5820"
"1400000US06059074406","Census Tract 744.06, Orange County, California","3797"
"1400000US06059074407","Census Tract 744.07, Orange County, California","6700"
"1400000US06059074408","Census Tract 744.08, Orange County, California","5399"
"1400000US06059074501","Census Tract 745.01, Orange County, California","6880"
"1400000US06059074701","Census Tract 747.01, Orange County, California","8346"
"1400000US06059074502","Census Tract 745.02, Orange County, California","5674"
"1400000US06059074601","Census Tract 746.01, Orange County, California","8286"
"1400000US06059074602","Census Tract 746.02, Orange County, California","9156"
"1400000US06059074702","Census Tract 747.02, Orange County, California","6316"
"1400000US06073007702","Census Tract 77.02, San Diego County, California","3849"
"1400000US06073007800","Census Tract 78, San Diego County, California","5724"
"1400000US06073007903","Census Tract 79.03, San Diego County, California","4487"
"1400000US06059075902","Census Tract 759.02, Orange County, California","6548"
"1400000US06059076000","Census Tract 760, Orange County, California","8371"
"1400000US06059076101","Census Tract 761.01, Orange County, California","8933"
"1400000US06059076102","Census Tract 761.02, Orange County, California","7487"
"1400000US06059076204","Census Tract 762.04, Orange County, California","4492"
"1400000US06059076103","Census Tract 761.03, Orange County, California","9137"
"1400000US06059076201","Census Tract 762.01, Orange County, California","6772"
"1400000US06059076202","Census Tract 762.02, Orange County, California","5812"
"1400000US06059076205","Census Tract 762.05, Orange County, California","6847"
"1400000US06073018906","Census Tract 189.06, San Diego County, California","6033"
"1400000US06073019101","Census Tract 191.01, San Diego County, California","7458"
"1400000US06073016902","Census Tract 169.02, San Diego County, California","2341"
"1400000US06073017006","Census Tract 170.06, San Diego County, California","2876"
"1400000US06073017009","Census Tract 170.09, San Diego County, California","4024"
"1400000US06073019001","Census Tract 190.01, San Diego County, California","5946"
"1400000US06073019002","Census Tract 190.02, San Diego County, California","1759"
"1400000US06073019103","Census Tract 191.03, San Diego County, California","6373"
"1400000US06073019105","Census Tract 191.05, San Diego County, California","5722"
"1400000US06073019205","Census Tract 192.05, San Diego County, California","6163"
"1400000US06073019106","Census Tract 191.06, San Diego County, California","9131"
"1400000US06073019107","Census Tract 191.07, San Diego County, California","2104"
"1400000US06073019203","Census Tract 192.03, San Diego County, California","2866"
"1400000US06073019206","Census Tract 192.06, San Diego County, California","5614"
"1400000US06073019207","Census Tract 192.07, San Diego County, California","8416"
"1400000US06073019208","Census Tract 192.08, San Diego County, California","3305"
"1400000US06073019301","Census Tract 193.01, San Diego County, California","6936"
"1400000US06073019302","Census Tract 193.02, San Diego County, California","7344"
"1400000US06073019303","Census Tract 193.03, San Diego County, California","6538"
"1400000US06073019403","Census Tract 194.03, San Diego County, California","5255"
"1400000US06073019404","Census Tract 194.04, San Diego County, California","3984"
"1400000US06073019405","Census Tract 194.05, San Diego County, California","3592"
"1400000US06073019406","Census Tract 194.06, San Diego County, California","4628"
"1400000US06073019501","Census Tract 195.01, San Diego County, California","4147"
"1400000US06073019602","Census Tract 196.02, San Diego County, California","5464"
"1400000US06073019502","Census Tract 195.02, San Diego County, California","5715"
"1400000US06073019503","Census Tract 195.03, San Diego County, California","4795"
"1400000US06073019601","Census Tract 196.01, San Diego County, California","6291"
"1400000US06073019804","Census Tract 198.04, San Diego County, California","4447"
"1400000US06073019701","Census Tract 197.01, San Diego County, California","6022"
"1400000US06073019702","Census Tract 197.02, San Diego County, California","4933"
"1400000US06073019803","Census Tract 198.03, San Diego County, California","4465"
"1400000US06073019805","Census Tract 198.05, San Diego County, California","3763"
"1400000US06073019806","Census Tract 198.06, San Diego County, California","11116"
"1400000US06073019808","Census Tract 198.08, San Diego County, California","4321"
"1400000US06073019809","Census Tract 198.09, San Diego County, California","4005"
"1400000US06037402706","Census Tract 4027.06, Los Angeles County, California","3945"
"1400000US06037402801","Census Tract 4028.01, Los Angeles County, California","5170"
"1400000US06037402803","Census Tract 4028.03, Los Angeles County, California","3436"
"1400000US06037402804","Census Tract 4028.04, Los Angeles County, California","4085"
"1400000US06037402902","Census Tract 4029.02, Los Angeles County, California","6445"
"1400000US06037403200","Census Tract 4032, Los Angeles County, California","391"
"1400000US06037402903","Census Tract 4029.03, Los Angeles County, California","4138"
"1400000US06037402904","Census Tract 4029.04, Los Angeles County, California","3603"
"1400000US06037403000","Census Tract 4030, Los Angeles County, California","6835"
"1400000US06037403303","Census Tract 4033.03, Los Angeles County, California","2523"
"1400000US06037403304","Census Tract 4033.04, Los Angeles County, California","5178"
"1400000US06037403305","Census Tract 4033.05, Los Angeles County, California","2100"
"1400000US06037403312","Census Tract 4033.12, Los Angeles County, California","5160"
"1400000US06037403316","Census Tract 4033.16, Los Angeles County, California","6783"
"1400000US06037403317","Census Tract 4033.17, Los Angeles County, California","4721"
"1400000US06037570602","Census Tract 5706.02, Los Angeles County, California","6356"
"1400000US06037570603","Census Tract 5706.03, Los Angeles County, California","4435"
"1400000US06037570800","Census Tract 5708, Los Angeles County, California","5540"
"1400000US06037570901","Census Tract 5709.01, Los Angeles County, California","5647"
"1400000US06037571000","Census Tract 5710, Los Angeles County, California","5747"
"1400000US06037571200","Census Tract 5712, Los Angeles County, California","7828"
"1400000US06037571300","Census Tract 5713, Los Angeles County, California","4414"
"1400000US06037570702","Census Tract 5707.02, Los Angeles County, California","2433"
"1400000US06037570701","Census Tract 5707.01, Los Angeles County, California","6569"
"1400000US06037570902","Census Tract 5709.02, Los Angeles County, California","3616"
"1400000US06037571101","Census Tract 5711.01, Los Angeles County, California","4574"
"1400000US06037571102","Census Tract 5711.02, Los Angeles County, California","3877"
"1400000US06037571400","Census Tract 5714, Los Angeles County, California","4770"
"1400000US06037571600","Census Tract 5716, Los Angeles County, California","2039"
"1400000US06037571502","Census Tract 5715.02, Los Angeles County, California","4661"
"1400000US06037571503","Census Tract 5715.03, Los Angeles County, California","3700"
"1400000US06037571504","Census Tract 5715.04, Los Angeles County, California","4699"
"1400000US06037571701","Census Tract 5717.01, Los Angeles County, California","6352"
"1400000US06037571703","Census Tract 5717.03, Los Angeles County, California","3667"
"1400000US06037572500","Census Tract 5725, Los Angeles County, California","3365"
"1400000US06037572700","Census Tract 5727, Los Angeles County, California","5499"
"1400000US06037573100","Census Tract 5731, Los Angeles County, California","7165"
"1400000US06037571704","Census Tract 5717.04, Los Angeles County, California","4107"
"1400000US06037571800","Census Tract 5718, Los Angeles County, California","3190"
"1400000US06037571900","Census Tract 5719, Los Angeles County, California","5509"
"1400000US06037572001","Census Tract 5720.01, Los Angeles County, California","5278"
"1400000US06037572002","Census Tract 5720.02, Los Angeles County, California","4409"
"1400000US06037572400","Census Tract 5724, Los Angeles County, California","1152"
"1400000US06037572100","Census Tract 5721, Los Angeles County, California","1045"
"1400000US06107000402","Census Tract 4.02, Tulare County, California","7002"
"1400000US06107000501","Census Tract 5.01, Tulare County, California","6712"
"1400000US06107000502","Census Tract 5.02, Tulare County, California","3405"
"1400000US06107000600","Census Tract 6, Tulare County, California","6200"
"1400000US06107000701","Census Tract 7.01, Tulare County, California","2635"
"1400000US06107000702","Census Tract 7.02, Tulare County, California","5391"
"1400000US06037405102","Census Tract 4051.02, Los Angeles County, California","5069"
"1400000US06037405201","Census Tract 4052.01, Los Angeles County, California","5205"
"1400000US06037405203","Census Tract 4052.03, Los Angeles County, California","3484"
"1400000US06037574500","Census Tract 5745, Los Angeles County, California","6357"
"1400000US06037574601","Census Tract 5746.01, Los Angeles County, California","1863"
